stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id,imb_s1,imb_s2,reference_price_far_price_diff,reference_price_near_price_diff,reference_price_ask_price_diff,reference_price_bid_price_diff,reference_price_wap_diff,far_price_near_price_diff,far_price_ask_price_diff,far_price_bid_price_diff,far_price_wap_diff,near_price_ask_price_diff,near_price_bid_price_diff,near_price_wap_diff,ask_price_bid_price_diff,ask_price_wap_diff,bid_price_wap_diff,prediction
117,450,80,130843.3,-1,1.000446,446485.06,,,1.000446,215351.37,1.001525,251673.6,1.000944,-0.47028065,24758,450_80_117,-0.07777363595783757,-0.5467283124632921,,,-0.0010790000000000521,0.0,-0.0004980000000001095,,,,,,,,0.0010790000000000521,0.0005809999999999427,-0.0004980000000001095,0.6481465
118,450,80,16948253.2,-1,0.999574,18798172.79,,,0.999304,21340.64,1.000211,13350.0,0.999862,6.710291,24758,450_80_118,0.23033994184021972,-0.051751176201993224,,,-0.0006369999999999987,0.00026999999999999247,-0.000288000000000066,,,,,,,,0.0009069999999999911,0.0003489999999999327,-0.0005580000000000584,-0.26522318
119,450,80,11112.97,-1,0.999046,1572157.91,,,0.999046,20735.29,0.99978,5882.04,0.999618,5.580187,24758,450_80_119,0.5580292989567323,-0.9859620104931128,,,-0.0007340000000000124,0.0,-0.0005720000000000169,,,,,,,,0.0007340000000000124,0.00016199999999999548,-0.0005720000000000169,0.15185288
120,450,80,0.0,0,1.000347,3950582.81,,,1.000347,56034.0,1.000668,31171.14,1.000553,-14.47022,24758,450_80_120,0.28510773562200575,-1.0,,,-0.00032099999999979367,0.0,-0.00020599999999992846,,,,,,,,0.00032099999999979367,0.00011499999999986521,-0.00020599999999992846,0.16822848
121,450,80,4282808.14,1,1.001008,11299184.02,,,1.000694,189371.54,1.001008,57001.44,1.000936,3.6394596,24758,450_80_121,0.5372752320485793,-0.45028747338299263,,,0.0,0.00031399999999992545,7.199999999984996e-05,,,,,,,,0.00031399999999992545,7.199999999984996e-05,-0.0002420000000000755,0.21333924
122,450,80,1016918.96,-1,1.001251,3591051.02,,,1.001251,391108.2,1.001916,211221.12,1.001683,-4.3702126,24758,450_80_122,0.2986523717623442,-0.5586260481670933,,,-0.0006650000000001377,0.0,-0.00043200000000021,,,,,,,,0.0006650000000001377,0.0002329999999999277,-0.00043200000000021,0.52089
123,450,80,7400568.07,1,0.999719,53863895.36,,,0.999591,7817.0,0.999719,15636.0,0.999633,0.22053719,24758,450_80_123,-0.33339018462456826,-0.7584058471855941,,,0.0,0.000128000000000017,8.60000000000305e-05,,,,,,,,0.000128000000000017,8.60000000000305e-05,-4.199999999998649e-05,0.19866847
124,450,80,0.0,0,0.997032,2333055.46,,,0.996518,3607.16,0.997203,3609.64,0.99686,1.4197826,24758,450_80_124,-0.00034364261168385137,-1.0,,,-0.00017099999999992122,0.0005140000000000144,0.000172000000000061,,,,,,,,0.0006849999999999357,0.0003429999999999822,-0.00034199999999995345,0.7450047
125,450,80,0.0,0,0.999816,4862920.35,,,0.999147,22743.0,0.999977,3685.26,0.999861,-2.4700165,24758,450_80_125,0.7211121731056073,-1.0,,,-0.00016099999999996673,0.0006690000000000307,-4.499999999996174e-05,,,,,,,,0.0008299999999999974,0.00011600000000000499,-0.0007139999999999924,-0.33237138
126,450,80,33545428.42,1,1.000724,65216086.76,,,1.000576,85813.91,1.000724,49314.72,1.00067,-2.310276,24758,450_80_126,0.2701070084111709,-0.3206781334032586,,,0.0,0.000148000000000037,5.3999999999998494e-05,,,,,,,,0.000148000000000037,5.3999999999998494e-05,-9.40000000000385e-05,0.09157759
127,450,80,19974290.11,1,0.999834,9352961.93,,,0.999628,582.94,1.000177,5249.34,0.999683,-2.4199486,24758,450_80_127,-0.8000987606905017,0.36216581647381646,,,-0.00034300000000009323,0.00020600000000003948,0.00015100000000001224,,,,,,,,0.0005490000000001327,0.0004940000000001055,-5.500000000002725e-05,0.6581878
128,450,80,0.0,0,1.00011,9683822.03,,,0.999853,39314.53,1.00011,11646.0,1.000052,8.779764,24758,450_80_128,0.5429403893562331,-1.0,,,0.0,0.00025700000000006273,5.8000000000113516e-05,,,,,,,,0.00025700000000006273,5.8000000000113516e-05,-0.00019899999999994922,0.13451172
129,450,80,20278.98,-1,0.999377,3776405.53,,,0.998646,8362.98,0.999012,27121.28,0.998733,31.80027,24758,450_80_129,-0.5286372042139248,-0.989317532206541,,,0.0003649999999999487,0.0007309999999999262,0.0006439999999999779,,,,,,,,0.00036599999999997745,0.0002790000000000292,-8.699999999994823e-05,1.4833227
130,450,80,16898877.97,1,1.00094,38387601.06,,,1.000753,55976.69,1.000846,10704.0,1.000831,6.5100193,24758,450_80_130,0.6789475333863522,-0.3886795373302687,,,9.40000000000385e-05,0.00018699999999993722,0.00010899999999991472,,,,,,,,9.299999999989872e-05,1.4999999999876223e-05,-7.80000000000225e-05,0.3746765
131,450,80,332801.36,1,1.000948,6979023.52,,,1.000476,7134.4,1.000948,19628.84,1.000602,4.6801567,24758,450_80_131,-0.4668507998284214,-0.9089690014567197,,,0.0,0.00047200000000002795,0.00034599999999995745,,,,,,,,0.00047200000000002795,0.00034599999999995745,-0.0001260000000000705,0.6643678
132,450,80,2214688.0,1,0.999711,6694355.87,,,0.999494,23519.16,0.999711,4612.6,0.999675,3.5500526,24758,450_80_132,0.6720717082756286,-0.5028225178107693,,,0.0,0.00021700000000002273,3.6000000000036e-05,,,,,,,,0.00021700000000002273,3.6000000000036e-05,-0.00018099999999998673,0.17185913
133,450,80,5057448.81,1,1.000285,37697517.41,,,0.999997,6247.6,1.000285,21560.43,1.000061,1.4400482,24758,450_80_133,-0.5506621648495057,-0.763421690758618,,,0.0,0.000288000000000066,0.00022400000000000198,,,,,,,,0.000288000000000066,0.00022400000000000198,-6.4000000000064e-05,0.6643678
134,450,80,889433.95,1,1.002712,3153298.97,,,1.001642,111749.04,1.002712,123880.77,1.00215,0.44941902,24758,450_80_134,-0.05148639724320115,-0.559983819064654,,,0.0,0.0010700000000001264,0.0005619999999999514,,,,,,,,0.0010700000000001264,0.0005619999999999514,-0.000508000000000175,0.88597953
135,450,80,1642008.73,1,0.999853,2391446.98,,,0.999437,102882.85,0.999853,68745.24,0.999686,9.050369,24758,450_80_135,0.19890456160177505,-0.18580549877911018,,,0.0,0.00041599999999997195,0.00016700000000002824,,,,,,,,0.00041599999999997195,0.00016700000000002824,-0.0002489999999999437,0.5227611
136,450,80,0.0,0,0.999845,2029963.83,,,0.999845,946.4,1.000268,5396.76,0.999908,-2.8198957,24758,450_80_136,-0.7015998335214626,-1.0,,,-0.0004229999999999512,0.0,-6.300000000003525e-05,,,,,,,,0.0004229999999999512,0.00035999999999991594,-6.300000000003525e-05,0.48284757
137,450,80,8642721.81,-1,0.99997,18791786.06,,,0.99997,418.92,1.000184,46230.77,0.999972,-0.6902218,24758,450_80_137,-0.9820397520326503,-0.36993790076687094,,,-0.00021399999999993646,0.0,-1.999999999946489e-06,,,,,,,,0.00021399999999993646,0.00021199999999998997,-1.999999999946489e-06,0.46155033
138,450,80,9149787.68,1,1.004833,2625178.64,,,1.004163,164.87,1.004894,164.99,1.004528,17.460585,24758,450_80_138,-0.00036379069908447386,0.5541085097558053,,,-6.0999999999866716e-05,0.0006700000000001705,0.0003049999999999997,,,,,,,,0.0007310000000000372,0.00036599999999986643,-0.00036500000000017074,2.2676105
139,450,80,1874025.54,1,1.001655,6379217.92,,,1.001452,9846.0,1.001655,9848.0,1.001553,-2.8902292,24758,450_80_139,-0.00010155377272265665,-0.5458693181456202,,,0.0,0.00020299999999995322,0.0001020000000000465,,,,,,,,0.00020299999999995322,0.0001020000000000465,-0.00010099999999990672,0.16822848
140,450,80,63240149.62,1,1.000901,106075424.6,,,1.000784,50988.0,1.00096,76155.52,1.000854,3.6597252,24758,450_80_140,-0.19794575452999888,-0.2529907551466118,,,-5.900000000003125e-05,0.00011700000000014477,4.700000000013027e-05,,,,,,,,0.00017600000000017602,0.00010600000000016152,-7.00000000000145e-05,0.19866847
141,450,80,44643415.02,1,1.001891,69517050.59,,,1.001815,19600.5,1.001891,40772.16,1.001839,-11.0298395,24758,450_80_141,-0.3506829084555824,-0.2178830949671702,,,0.0,7.600000000018703e-05,5.200000000016303e-05,,,,,,,,7.600000000018703e-05,5.200000000016303e-05,-2.4000000000024002e-05,0.19866847
142,450,80,79707348.59,1,1.00107,184552073.41,,,1.000776,14927.88,1.00107,10181.1,1.000951,1.2600422,24758,450_80_142,0.1890471058561518,-0.3967492399192487,,,0.0,0.0002939999999997944,0.00011899999999998023,,,,,,,,0.0002939999999997944,0.00011899999999998023,-0.0001749999999998142,0.3905078
143,450,80,0.0,0,0.997691,44299.12,,,0.997691,47064.24,1.001797,31749.28,1.000147,-0.41007996,24758,450_80_143,0.194318944262355,-1.0,,,-0.004106000000000054,0.0,-0.0024559999999999027,,,,,,,,0.004106000000000054,0.0016500000000001513,-0.0024559999999999027,-0.28625175
144,450,80,5799724.99,1,1.001509,12202695.09,,,1.001369,18740.86,1.001509,286.16,1.001507,1.8298626,24758,450_80_144,0.9699206707093386,-0.35567274130623444,,,0.0,0.000140000000000029,2.0000000000575113e-06,,,,,,,,0.000140000000000029,2.0000000000575113e-06,-0.00013799999999997148,0.31358933
145,450,80,2110050.79,-1,1.001261,862721.91,,,1.001261,24624.0,1.001627,985.32,1.001613,-4.400015,24758,450_80_145,0.9230498896495495,0.41958434292672286,,,-0.0003660000000000885,0.0,-0.00035200000000013,,,,,,,,0.0003660000000000885,1.399999999995849e-05,-0.00035200000000013,0.0871333
146,450,80,0.0,0,1.001774,8036561.26,,,1.001704,17955.0,1.002547,4135.98,1.002389,-10.319948,24758,450_80_146,0.6255503377396566,-1.0,,,-0.0007730000000001347,7.00000000000145e-05,-0.0006150000000000322,,,,,,,,0.0008430000000001492,0.0001580000000001025,-0.0006850000000000467,-0.451174
147,450,80,1102871.58,1,1.001276,7465860.79,,,1.000969,21229.0,1.001276,21398.85,1.001122,13.890266,24758,450_80_147,-0.003984484321869354,-0.7425823255114687,,,0.0,0.00030700000000005723,0.00015399999999998748,,,,,,,,0.00030700000000005723,0.00015399999999998748,-0.00015300000000006975,0.37104586
148,450,80,4740270.06,1,0.999722,13798597.74,,,0.99957,16530.86,0.999722,73313.31,0.999598,-0.41007996,24758,450_80_148,-0.6320104020105033,-0.48861277709742335,,,0.0,0.000152000000000041,0.000124000000000013,,,,,,,,0.000152000000000041,0.000124000000000013,-2.8000000000028002e-05,0.40148583
149,450,80,3331117.93,1,1.001367,11214035.64,,,1.000959,8833.2,1.001367,23417.52,1.001071,2.8300285,24758,450_80_149,-0.45221688073940675,-0.5419618068700804,,,0.0,0.00040799999999996395,0.00029599999999985194,,,,,,,,0.00040799999999996395,0.00029599999999985194,-0.00011200000000011201,0.6643678
150,450,80,4894175.5,-1,1.001658,17532692.98,,,1.001658,110475.24,1.001817,379.7,1.001816,-1.7601252,24758,450_80_150,0.9931496061429469,-0.5635435678980715,,,-0.00015900000000002024,0.0,-0.0001580000000001025,,,,,,,,0.00015900000000002024,9.999999999177334e-07,-0.0001580000000001025,0.19387731
151,450,80,25810999.3,1,1.001186,114600611.56,,,1.000979,582930.8,1.001186,173556.0,1.001139,0.82969666,24758,450_80_151,0.5411526017373998,-0.6323523511779188,,,0.0,0.0002069999999998462,4.6999999999908226e-05,,,,,,,,0.0002069999999998462,4.6999999999908226e-05,-0.00015999999999993797,0.19387731
152,450,80,2482030.45,1,1.001631,10135855.44,,,1.001033,16645.24,1.001802,48800.96,1.001229,0.23961067,24758,450_80_152,-0.49133058909455396,-0.6065853706971508,,,-0.00017100000000014326,0.0005979999999998764,0.00040200000000001346,,,,,,,,0.0007690000000000197,0.0005730000000001567,-0.00019599999999986295,0.7711096
153,450,80,695211.33,-1,1.001231,773262.8,,,1.001231,21061.15,1.001842,18384.4,1.001557,3.1900406,24758,450_80_153,0.06785936563186468,-0.05315140961999793,,,-0.0006109999999999172,0.0,-0.0003260000000000485,,,,,,,,0.0006109999999999172,0.0002849999999998687,-0.0003260000000000485,0.49934286
154,450,80,1278806.08,1,1.00114,1726959.96,,,1.000696,104679.66,1.00114,31747.48,1.001036,5.120039,24758,450_80_154,0.5345870330492891,-0.14909805821081135,,,0.0,0.00044399999999988893,0.00010399999999988196,,,,,,,,0.00044399999999988893,0.00010399999999988196,-0.00034000000000000696,0.106992155
155,450,80,5576474.25,1,1.000511,3462384.59,,,1.000268,42569.24,1.000511,17262.0,1.000441,5.3703785,24758,450_80_155,0.42297702671714643,0.2338890005278587,,,0.0,0.00024299999999999322,7.00000000000145e-05,,,,,,,,0.00024299999999999322,7.00000000000145e-05,-0.00017299999999997873,0.0871333
156,450,80,812579.32,1,1.001648,2234662.18,,,1.000272,70519.0,1.001648,46089.68,1.001105,2.5904179,24758,450_80_156,0.20949829806837708,-0.4666787519138212,,,0.0,0.0013760000000000439,0.0005430000000001822,,,,,,,,0.0013760000000000439,0.0005430000000001822,-0.0008329999999998616,0.7773572
157,450,80,13674690.87,1,0.999885,21485934.92,,,0.999738,7365.24,0.999885,474923.02,0.999741,13.049841,24758,450_80_157,-0.9694571043466826,-0.2221588459958978,,,0.0,0.00014700000000000824,0.000144000000000033,,,,,,,,0.00014700000000000824,0.000144000000000033,-2.9999999999752447e-06,0.40148583
158,450,80,495978.96,-1,1.000915,7655312.07,,,1.000688,20944.0,1.001597,4580.16,1.001434,-13.980269,24758,450_80_158,0.6411117936888031,-0.8783066490511504,,,-0.0006820000000000714,0.00022699999999997722,-0.0005189999999999362,,,,,,,,0.0009090000000000487,0.00016300000000013526,-0.0007459999999999134,-0.43736926
159,450,80,3070340.32,1,1.00014,5320911.52,,,0.999834,11648.91,1.00014,31138.56,0.999917,-1.5199184,24758,450_80_159,-0.45549900473199284,-0.26820446375734086,,,0.0,0.00030600000000002847,0.00022300000000008424,,,,,,,,0.00030600000000002847,0.00022300000000008424,-8.299999999994423e-05,0.6643678
160,450,80,38574738.65,1,0.999914,77115204.81,,,0.99981,9571.5,0.999966,29867.76,0.999848,4.9698353,24758,450_80_160,-0.514620710429151,-0.333135837112112,,,-5.2000000000052005e-05,0.00010399999999999299,6.60000000000105e-05,,,,,,,,0.000156000000000045,0.0001180000000000625,-3.799999999998249e-05,0.19866847
161,450,80,159703.77,-1,0.998984,546193.48,,,0.998984,35886.8,1.000352,41959.4,0.999615,18.160343,24758,450_80_161,-0.07800766126027986,-0.547515534307578,,,-0.0013679999999999248,0.0,-0.0006310000000000482,,,,,,,,0.0013679999999999248,0.0007369999999998766,-0.0006310000000000482,0.5317987
162,450,80,7249514.0,1,1.002157,12316793.07,,,1.001548,492.81,1.002279,36823.36,1.001557,-22.24028,24758,450_80_162,-0.9735873215284421,-0.25897983977617295,,,-0.00012199999999995548,0.0006089999999998597,0.0005999999999999339,,,,,,,,0.0007309999999998151,0.0007219999999998894,-8.999999999925734e-06,1.4144439
163,450,80,39056168.61,1,1.000025,79858534.69,,,0.999884,6970.04,1.000045,12448.5,0.999942,2.6905537,24758,450_80_163,-0.2821252267163237,-0.34312296921822283,,,-2.0000000000131024e-05,0.00014099999999994672,8.299999999994423e-05,,,,,,,,0.00016100000000007775,0.00010300000000007525,-5.8000000000002494e-05,0.19866847
164,450,80,3016840.36,1,1.001652,15634835.36,,,1.001538,60343.05,1.001652,17848.72,1.001626,6.480217,24758,450_80_164,0.5434629501288947,-0.6765073116979969,,,0.0,0.00011399999999994748,2.6000000000081513e-05,,,,,,,,0.00011399999999994748,2.6000000000081513e-05,-8.799999999986596e-05,0.1523972
165,450,80,1225750.45,-1,1.002624,5925427.23,,,1.002624,62391.84,1.003201,67378.23,1.002901,-3.7699938,24758,450_80_165,-0.03842480781585461,-0.6571892057924646,,,-0.0005770000000000497,0.0,-0.00027700000000008274,,,,,,,,0.0005770000000000497,0.00029999999999996696,-0.00027700000000008274,0.43111035
166,450,80,3508232.95,1,1.000444,16135593.05,,,1.000187,75291.04,1.000444,63095.8,1.000327,2.6500225,24758,450_80_166,0.08812427540075336,-0.6428157172640402,,,0.0,0.00025700000000017376,0.00011700000000014477,,,,,,,,0.00025700000000017376,0.00011700000000014477,-0.000140000000000029,0.37104586
167,450,80,397200.91,-1,1.001323,5267286.58,,,1.001225,15696.85,1.001422,6077.4,1.001367,6.439686,24758,450_80_167,0.4417810027899928,-0.8597575117956523,,,-9.900000000007125e-05,9.799999999993148e-05,-4.399999999993298e-05,,,,,,,,0.00019700000000000273,5.500000000013827e-05,-0.00014199999999986446,0.19830012
168,450,80,64632777.71,1,1.000177,408779797.55,,,1.000093,60236.1,1.000177,100165.76,1.000124,4.5096874,24758,450_80_168,-0.2489351432707825,-0.7269494682328478,,,0.0,8.400000000019503e-05,5.300000000008076e-05,,,,,,,,8.400000000019503e-05,5.300000000008076e-05,-3.100000000011427e-05,0.19866847
169,450,80,1511294.76,1,1.00052,12301878.03,,,0.999867,306.51,1.000683,39265.28,0.999874,5.1105022,24758,450_80_169,-0.9845086613468836,-0.7811806479255662,,,-0.00016299999999991321,0.0006530000000001257,0.0006460000000000354,,,,,,,,0.0008160000000000389,0.0008089999999999486,-7.000000000090267e-06,1.4144439
170,450,80,1039187.02,-1,1.001092,5750254.42,,,1.001092,23958.24,1.001339,2024.0,1.00132,-3.529787,24758,450_80_170,0.8442012697904415,-0.6938814395312025,,,-0.0002469999999998862,0.0,-0.00022799999999989495,,,,,,,,0.0002469999999998862,1.8999999999991246e-05,-0.00022799999999989495,0.1523972
171,450,80,1992608.65,1,1.000299,8208165.19,,,0.999463,33143.88,1.000299,3446.4,1.00022,1.0502338,24758,450_80_171,0.8116221029191358,-0.6093220610015996,,,0.0,0.0008360000000000589,7.899999999994023e-05,,,,,,,,0.0008360000000000589,7.899999999994023e-05,-0.0007570000000001187,-0.3981332
172,450,80,65294.07,-1,0.999133,1425352.38,,,0.999133,12565.0,0.999531,40751.94,0.999227,-14.849901,24758,450_80_172,-0.5286676242109919,-0.9123949612599285,,,-0.00039799999999989844,0.0,-9.399999999992747e-05,,,,,,,,0.00039799999999989844,0.00030399999999997096,-9.399999999992747e-05,0.46155033
173,450,80,230971.54,1,1.001271,1383619.97,,,1.000872,40405.02,1.001619,12874.88,1.001439,5.3596497,24758,450_80_173,0.5167078016287568,-0.7138947671042813,,,-0.00034800000000001496,0.0003990000000000382,-0.00016799999999994597,,,,,,,,0.0007470000000000532,0.000180000000000069,-0.0005669999999999842,0.34750077
174,450,80,1221600.24,-1,0.999915,792191.47,,,0.999915,75925.5,1.000595,43791.67,1.000347,12.220144,24758,450_80_174,0.26841454738697884,0.21323395456822097,,,-0.0006799999999999029,0.0,-0.00043200000000009897,,,,,,,,0.0006799999999999029,0.00024799999999980393,-0.00043200000000009897,0.31994355
175,450,80,70792508.53,1,0.999902,240339949.47,,,0.999821,245274.96,0.999902,94571.52,0.999879,0.62942505,24758,450_80_175,0.4434456405139168,-0.5449365264873779,,,0.0,8.099999999999774e-05,2.2999999999995246e-05,,,,,,,,8.099999999999774e-05,2.2999999999995246e-05,-5.8000000000002494e-05,0.19387731
176,450,80,16159743.87,1,1.001031,26138612.99,,,1.000884,40896.0,1.001031,13906.68,1.000993,9.490252,24758,450_80_176,0.49248175454193116,-0.2359162355414484,,,0.0,0.0001469999999998972,3.799999999998249e-05,,,,,,,,0.0001469999999998972,3.799999999998249e-05,-0.00010899999999991472,0.075746305
177,450,80,597751.0,1,1.000433,1963207.25,,,0.999351,831.21,1.000541,102638.0,0.99936,5.3596497,24758,450_80_177,-0.9839331913329578,-0.5331817689726102,,,-0.00010799999999999699,0.0010819999999999164,0.0010729999999998796,,,,,,,,0.0011899999999999133,0.0011809999999998766,-9.000000000036756e-06,1.4144439
178,450,80,0.0,0,0.998905,5690077.01,,,0.998905,14942.5,0.999049,8202.18,0.998998,2.9599667,24758,450_80_178,0.2912254565628041,-1.0,,,-0.00014399999999992197,0.0,-9.300000000000974e-05,,,,,,,,0.00014399999999992197,5.099999999991223e-05,-9.300000000000974e-05,0.16822848
179,450,80,85742269.69,1,1.000556,197695988.64,,,1.000394,24690.0,1.000556,24694.0,1.000475,0.5197525,24758,450_80_179,-8.099789405475457e-05,-0.39498450071498503,,,0.0,0.00016199999999999548,8.099999999999774e-05,,,,,,,,0.00016199999999999548,8.099999999999774e-05,-8.099999999999774e-05,0.1876904
180,450,80,122024.68,-1,1.001155,1429373.01,,,1.001155,2273.81,1.001494,9039.24,1.001223,7.4100494,24758,450_80_180,-0.5980199857686478,-0.8426906514215579,,,-0.00033900000000008923,0.0,-6.799999999995698e-05,,,,,,,,0.00033900000000008923,0.00027100000000013225,-6.799999999995698e-05,0.46155033
181,450,80,0.0,0,1.002904,4719910.05,,,1.002787,69470.83,1.003609,1879.13,1.003588,5.8197975,24758,450_80_181,0.9473263895312624,-1.0,,,-0.0007049999999999557,0.00011699999999992272,-0.0006839999999999069,,,,,,,,0.0008219999999998784,2.1000000000048757e-05,-0.0008009999999998296,-0.35223025
182,450,80,484026.75,-1,1.001016,5421668.19,,,1.001016,25224.29,1.001224,22769.28,1.001125,1.4603138,24758,450_80_182,0.05115289402309522,-0.8360813570908896,,,-0.00020799999999998597,0.0,-0.00010900000000013677,,,,,,,,0.00020799999999998597,9.899999999984921e-05,-0.00010900000000013677,0.16822848
183,450,80,29750609.26,1,1.000016,49139840.84,,,0.999761,26601.33,1.000016,15698.0,0.999921,-4.8601627,24758,450_80_183,0.25776602135305693,-0.245774127989162,,,0.0,0.0002550000000000052,9.500000000006725e-05,,,,,,,,0.0002550000000000052,9.500000000006725e-05,-0.00015999999999993797,0.09157759
